Date,Well,Conc,Count,Treatment,Time,Cell.Line,UID,l2,nl2,Units
20120331,D3,6.25E-08,3888,Lapatinib,72,HCC1954,20120331_D3,11.9248125,2.391482771,Molar
20120331,D3,6.25E-08,4409,Lapatinib,80,HCC1954,20120331_D3,12.10623576,2.572906029,Molar
20120331,D3,6.25E-08,5977,Lapatinib,96,HCC1954,20120331_D3,12.54520583,3.011876095,Molar
20120331,D4,1.25E-07,734,Lapatinib,0,HCC1954,20120331_D4,9.519636253,0,Molar
20120331,D4,1.25E-07,809,Lapatinib,8,HCC1954,20120331_D4,9.659995892,0.14035964,Molar
20120331,D4,1.25E-07,1330,Lapatinib,24,HCC1954,20120331_D4,10.37721053,0.857574278,Molar
20120331,D4,1.25E-07,1474,Lapatinib,32,HCC1954,20120331_D4,10.52552081,1.005884556,Molar
20120331,D4,1.25E-07,2161,Lapatinib,48,HCC1954,20120331_D4,11.07748336,1.557847104,Molar
20120331,D4,1.25E-07,2477,Lapatinib,56,HCC1954,20120331_D4,11.27437815,1.7547419,Molar
20120331,D4,1.25E-07,3369,Lapatinib,72,HCC1954,20120331_D4,11.71810471,2.19846846,Molar
20120331,D4,1.25E-07,3956,Lapatinib,80,HCC1954,20120331_D4,11.94982671,2.430190458,Molar
20120331,D4,1.25E-07,5078,Lapatinib,96,HCC1954,20120331_D4,12.31004468,2.790408427,Molar
20120331,D5,2.50E-07,831,Lapatinib,0,HCC1954,20120331_D5,9.698704667,0,Molar
20120331,D5,2.50E-07,934,Lapatinib,8,HCC1954,20120331_D5,9.86727874,0.168574073,Molar
20120331,D5,2.50E-07,1494,Lapatinib,24,HCC1954,20120331_D5,10.54496443,0.846259766,Molar
20120331,D5,2.50E-07,1711,Lapatinib,32,HCC1954,20120331_D5,10.74062404,1.041919378,Molar
20120331,D5,2.50E-07,2380,Lapatinib,48,HCC1954,20120331_D5,11.21674586,1.518041191,Molar
20120331,D5,2.50E-07,2635,Lapatinib,56,HCC1954,20120331_D5,11.36358725,1.66488258,Molar
20120331,D5,2.50E-07,3291,Lapatinib,72,HCC1954,20120331_D5,11.68431031,1.985605644,Molar
20120331,D5,2.50E-07,3672,Lapatinib,80,HCC1954,20120331_D5,11.84235034,2.143645677,Molar
20120331,D5,2.50E-07,4543,Lapatinib,96,HCC1954,20120331_D5,12.14942959,2.450724923,Molar
20120331,D6,5.00E-07,732,Lapatinib,0,HCC1954,20120331_D6,9.515699838,0,Molar
20120331,D6,5.00E-07,911,Lapatinib,8,HCC1954,20120331_D6,9.831307244,0.315607406,Molar
20120331,D6,5.00E-07,1351,Lapatinib,24,HCC1954,20120331_D6,10.39981196,0.884112121,Molar
20120331,D6,5.00E-07,1528,Lapatinib,32,HCC1954,20120331_D6,10.57742883,1.06172899,Molar
20120331,D6,5.00E-07,2012,Lapatinib,48,HCC1954,20120331_D6,10.97441459,1.458714752,Molar
20120331,D6,5.00E-07,2231,Lapatinib,56,HCC1954,20120331_D6,11.1234748,1.60777496,Molar
20120331,D6,5.00E-07,2746,Lapatinib,72,HCC1954,20120331_D6,11.42311591,1.907416072,Molar
20120331,D6,5.00E-07,3079,Lapatinib,80,HCC1954,20120331_D6,11.58824615,2.072546314,Molar
20120331,D6,5.00E-07,3661,Lapatinib,96,HCC1954,20120331_D6,11.83802206,2.32232222,Molar
20120331,D7,1.00E-06,752,Lapatinib,0,HCC1954,20120331_D7,9.554588852,0,Molar
20120331,D7,1.00E-06,944,Lapatinib,8,HCC1954,20120331_D7,9.882643049,0.328054198,Molar
20120331,D7,1.00E-06,1463,Lapatinib,24,HCC1954,20120331_D7,10.51471405,0.960125202,Molar
20120331,D7,1.00E-06,1631,Lapatinib,32,HCC1954,20120331_D7,10.67154107,1.116952215,Molar
20120331,D7,1.00E-06,2076,Lapatinib,48,HCC1954,20120331_D7,11.01959073,1.465001877,Molar
20120331,D7,1.00E-06,2261,Lapatinib,56,HCC1954,20120331_D7,11.14274528,1.588156425,Molar
20120331,D7,1.00E-06,2810,Lapatinib,72,HCC1954,20120331_D7,11.45635442,1.901765563,Molar
20120331,D7,1.00E-06,2987,Lapatinib,80,HCC1954,20120331_D7,11.54448152,1.989892671,Molar
20120331,D7,1.00E-06,3437,Lapatinib,96,HCC1954,20120331_D7,11.74693414,2.192345285,Molar
20120331,D8,2.00E-06,738,Lapatinib,0,HCC1954,20120331_D8,9.527477006,0,Molar
20120331,D8,2.00E-06,923,Lapatinib,8,HCC1954,20120331_D8,9.850186838,0.322709832,Molar
20120331,D8,2.00E-06,1349,Lapatinib,24,HCC1954,20120331_D8,10.39767463,0.870197627,Molar
20120331,D8,2.00E-06,1654,Lapatinib,32,HCC1954,20120331_D8,10.69174352,1.164266513,Molar
20120331,D8,2.00E-06,2106,Lapatinib,48,HCC1954,20120331_D8,11.04028972,1.512812715,Molar
20120331,D8,2.00E-06,2260,Lapatinib,56,HCC1954,20120331_D8,11.14210706,1.614630051,Molar
20120331,D8,2.00E-06,2522,Lapatinib,72,HCC1954,20120331_D8,11.30035256,1.772875554,Molar
20120331,D8,2.00E-06,2635,Lapatinib,80,HCC1954,20120331_D8,11.36358725,1.83611024,Molar
20120331,D8,2.00E-06,2939,Lapatinib,96,HCC1954,20120331_D8,11.52110964,1.993632638,Molar
20120331,D9,4.00E-06,614,Lapatinib,0,HCC1954,20120331_D9,9.262094845,0,Molar
20120331,D9,4.00E-06,695,Lapatinib,8,HCC1954,20120331_D9,9.440869168,0.178774322,Molar
20120331,D9,4.00E-06,1012,Lapatinib,24,HCC1954,20120331_D9,9.982993575,0.720898729,Molar
20120331,D9,4.00E-06,1140,Lapatinib,32,HCC1954,20120331_D9,10.15481811,0.892723264,Molar
20120331,D9,4.00E-06,1424,Lapatinib,48,HCC1954,20120331_D9,10.47573343,1.213638586,Molar
20120331,D9,4.00E-06,1410,Lapatinib,56,HCC1954,20120331_D9,10.46147945,1.199384602,Molar
20120331,D9,4.00E-06,1485,Lapatinib,72,HCC1954,20120331_D9,10.53624722,1.27415237,Molar
20120331,D9,4.00E-06,1553,Lapatinib,80,HCC1954,20120331_D9,10.60084211,1.338747269,Molar
20120331,D9,4.00E-06,1581,Lapatinib,96,HCC1954,20120331_D9,10.62662165,1.364526807,Molar
20120331,D10,8.00E-06,446,Lapatinib,0,HCC1954,20120331_D10,8.8008999,0,Molar
20120331,D10,8.00E-06,495,Lapatinib,8,HCC1954,20120331_D10,8.951284715,0.150384815,Molar
20120331,D10,8.00E-06,813,Lapatinib,24,HCC1954,20120331_D10,9.667111542,0.866211642,Molar
20120331,D10,8.00E-06,853,Lapatinib,32,HCC1954,20120331_D10,9.736401931,0.935502031,Molar
20120331,D10,8.00E-06,1094,Lapatinib,48,HCC1954,20120331_D10,10.09539702,1.294497123,Molar
20120331,D10,8.00E-06,1100,Lapatinib,56,HCC1954,20120331_D10,10.10328781,1.302387908,Molar
20120331,D10,8.00E-06,1133,Lapatinib,72,HCC1954,20120331_D10,10.14593215,1.345032246,Molar
20120331,D10,8.00E-06,1128,Lapatinib,80,HCC1954,20120331_D10,10.13955135,1.338651452,Molar
20120331,D10,8.00E-06,1143,Lapatinib,96,HCC1954,20120331_D10,10.15860969,1.357709788,Molar
20120331,E2,0,642,Lapatinib,0,HCC1954,20120331_E2,9.326429487,0,Molar
20120331,E2,0,830,Lapatinib,8,HCC1954,20120331_E2,9.696967526,0.370538039,Molar
20120331,E2,0,1174,Lapatinib,24,HCC1954,20120331_E2,10.19721669,0.870787206,Molar
20120331,E2,0,1485,Lapatinib,32,HCC1954,20120331_E2,10.53624722,1.209817729,Molar
20120331,E2,0,2251,Lapatinib,48,HCC1954,20120331_E2,11.13635034,1.809920854,Molar
20120331,E2,0,2675,Lapatinib,56,HCC1954,20120331_E2,11.38532318,2.058893689,Molar
20120331,E2,0,4140,Lapatinib,72,HCC1954,20120331_E2,12.01541505,2.688985565,Molar
20120331,E2,0,4939,Lapatinib,80,HCC1954,20120331_E2,12.27000325,2.943573766,Molar
20120331,E2,0,7146,Lapatinib,96,HCC1954,20120331_E2,12.8029202,3.476490711,Molar
20120331,E3,6.25E-08,756,Lapatinib,0,HCC1954,20120331_E3,9.562242424,0,Molar
20120331,E3,6.25E-08,926,Lapatinib,8,HCC1954,20120331_E3,9.854868383,0.292625959,Molar
20120331,E3,6.25E-08,1403,Lapatinib,24,HCC1954,20120331_E3,10.45429929,0.892056869,Molar
20120331,E3,6.25E-08,1687,Lapatinib,32,HCC1954,20120331_E3,10.72024426,1.158001834,Molar
20120331,E3,6.25E-08,2509,Lapatinib,48,HCC1954,20120331_E3,11.29289676,1.730654331,Molar
20120331,E3,6.25E-08,2872,Lapatinib,56,HCC1954,20120331_E3,11.48784003,1.92559761,Molar
20120331,E3,6.25E-08,3940,Lapatinib,72,HCC1954,20120331_E3,11.94397991,2.38173749,Molar
20120331,E3,6.25E-08,4625,Lapatinib,80,HCC1954,20120331_E3,12.17523765,2.612995226,Molar
20120331,E3,6.25E-08,5981,Lapatinib,96,HCC1954,20120331_E3,12.546171,2.983928578,Molar
20120331,E4,1.25E-07,868,Lapatinib,0,HCC1954,20120331_E4,9.761551232,0,Molar
20120331,E4,1.25E-07,1081,Lapatinib,8,HCC1954,20120331_E4,10.07815081,0.316599575,Molar
20120331,E4,1.25E-07,1606,Lapatinib,24,HCC1954,20120331_E4,10.64925618,0.887704945,Molar
20120331,E4,1.25E-07,1895,Lapatinib,32,HCC1954,20120331_E4,10.88798213,1.126430901,Molar
20120331,E4,1.25E-07,2741,Lapatinib,48,HCC1954,20120331_E4,11.42048661,1.65893538,Molar
20120331,E4,1.25E-07,3174,Lapatinib,56,HCC1954,20120331_E4,11.63208641,1.87053518,Molar
20120331,E4,1.25E-07,4157,Lapatinib,72,HCC1954,20120331_E4,12.02132703,2.2597758,Molar
20120331,E4,1.25E-07,4592,Lapatinib,80,HCC1954,20120331_E4,12.16490693,2.403355694,Molar
20120331,E4,1.25E-07,5797,Lapatinib,96,HCC1954,20120331_E4,12.50109077,2.739539538,Molar
20120331,E5,2.50E-07,933,Lapatinib,0,HCC1954,20120331_E5,9.865733271,0,Molar
20120331,E5,2.50E-07,1127,Lapatinib,8,HCC1954,20120331_E5,10.1382718,0.272538529,Molar
20120331,E5,2.50E-07,1755,Lapatinib,24,HCC1954,20120331_E5,10.77725532,0.911522044,Molar
20120331,E5,2.50E-07,2016,Lapatinib,32,HCC1954,20120331_E5,10.97727992,1.111546653,Molar
20120331,E5,2.50E-07,2707,Lapatinib,48,HCC1954,20120331_E5,11.40247917,1.536745901,Molar
20120331,E5,2.50E-07,3017,Lapatinib,56,HCC1954,20120331_E5,11.55889898,1.69316571,Molar
20120331,E5,2.50E-07,3837,Lapatinib,72,HCC1954,20120331_E5,11.90576305,2.040029779,Molar
20120331,E5,2.50E-07,4200,Lapatinib,80,HCC1954,20120331_E5,12.03617361,2.170440342,Molar
20120331,E5,2.50E-07,5119,Lapatinib,96,HCC1954,20120331_E5,12.32164629,2.45591302,Molar
20120331,E6,5.00E-07,764,Lapatinib,0,HCC1954,20120331_E6,9.577428828,0,Molar
20120331,E6,5.00E-07,875,Lapatinib,8,HCC1954,20120331_E6,9.773139207,0.195710379,Molar
20120331,E6,5.00E-07,1348,Lapatinib,24,HCC1954,20120331_E6,10.39660478,0.819175953,Molar
20120331,E6,5.00E-07,1538,Lapatinib,32,HCC1954,20120331_E6,10.58683979,1.00941096,Molar
20120331,E6,5.00E-07,2083,Lapatinib,48,HCC1954,20120331_E6,11.02444712,1.447018296,Molar
20120331,E6,5.00E-07,2200,Lapatinib,56,HCC1954,20120331_E6,11.10328781,1.52585898,Molar
20120331,E6,5.00E-07,2572,Lapatinib,72,HCC1954,20120331_E6,11.32867493,1.751246099,Molar
20120331,E6,5.00E-07,2757,Lapatinib,80,HCC1954,20120331_E6,11.42888355,1.851454724,Molar
20120331,E6,5.00E-07,3214,Lapatinib,96,HCC1954,20120331_E6,11.65015421,2.072725386,Molar
20120331,E7,1.00E-06,1043,Lapatinib,0,HCC1954,20120331_E7,10.02652344,0,Molar
20120331,E7,1.00E-06,1158,Lapatinib,8,HCC1954,20120331_E7,10.17741954,0.150896095,Molar
20120331,E7,1.00E-06,1920,Lapatinib,24,HCC1954,20120331_E7,10.9068906,0.880367153,Molar
20120331,E7,1.00E-06,2094,Lapatinib,32,HCC1954,20120331_E7,11.03204573,1.005522284,Molar
20120331,E7,1.00E-06,2955,Lapatinib,48,HCC1954,20120331_E7,11.52894242,1.502418973,Molar
20120331,E7,1.00E-06,3100,Lapatinib,56,HCC1954,20120331_E7,11.5980525,1.571529058,Molar
20120331,E7,1.00E-06,3688,Lapatinib,72,HCC1954,20120331_E7,11.84862294,1.822099498,Molar
20120331,E7,1.00E-06,3999,Lapatinib,80,HCC1954,20120331_E7,11.96542357,1.938900123,Molar
20120331,E7,1.00E-06,4560,Lapatinib,96,HCC1954,20120331_E7,12.15481811,2.128294667,Molar
20120331,E8,2.00E-06,975,Lapatinib,0,HCC1954,20120331_E8,9.929258409,0,Molar
20120331,E8,2.00E-06,1187,Lapatinib,8,HCC1954,20120331_E8,10.21310422,0.283845811,Molar
20120331,E8,2.00E-06,1775,Lapatinib,24,HCC1954,20120331_E8,10.79360331,0.864344901,Molar
20120331,E8,2.00E-06,1960,Lapatinib,32,HCC1954,20120331_E8,10.93663794,1.00737953,Molar
20120331,E8,2.00E-06,2498,Lapatinib,48,HCC1954,20120331_E8,11.28655776,1.357299353,Molar
20120331,E8,2.00E-06,2649,Lapatinib,56,HCC1954,20120331_E8,11.37123213,1.44197372,Molar
20120331,E8,2.00E-06,2976,Lapatinib,72,HCC1954,20120331_E8,11.53915881,1.609900402,Molar
20120331,E8,2.00E-06,3183,Lapatinib,80,HCC1954,20120331_E8,11.63617144,1.706913033,Molar
20120331,E8,2.00E-06,3496,Lapatinib,96,HCC1954,20120331_E8,11.77148947,1.842231061,Molar
20120331,E9,4.00E-06,484,Lapatinib,0,HCC1954,20120331_E9,8.918863237,0,Molar
20120331,E9,4.00E-06,615,Lapatinib,8,HCC1954,20120331_E9,9.2644426,0.345579363,Molar
20120331,E9,4.00E-06,904,Lapatinib,24,HCC1954,20120331_E9,9.820178962,0.901315725,Molar
20120331,E9,4.00E-06,1061,Lapatinib,32,HCC1954,20120331_E9,10.05120894,1.132345704,Molar
20120331,E9,4.00E-06,1254,Lapatinib,48,HCC1954,20120331_E9,10.29232163,1.373458396,Molar
20120331,E9,4.00E-06,1286,Lapatinib,56,HCC1954,20120331_E9,10.32867493,1.40981169,Molar
20120331,E9,4.00E-06,1289,Lapatinib,72,HCC1954,20120331_E9,10.33203655,1.413173311,Molar
20120331,E9,4.00E-06,1322,Lapatinib,80,HCC1954,20120331_E9,10.36850646,1.449643224,Molar
20120331,E9,4.00E-06,1306,Lapatinib,96,HCC1954,20120331_E9,10.35093918,1.432075944,Molar
20120331,E10,8.00E-06,648,Lapatinib,0,HCC1954,20120331_E10,9.339850003,0,Molar
20120331,E10,8.00E-06,764,Lapatinib,8,HCC1954,20120331_E10,9.577428828,0.237578825,Molar
20120331,E10,8.00E-06,1096,Lapatinib,24,HCC1954,20120331_E10,10.09803208,0.75818208,Molar
20120331,E10,8.00E-06,1291,Lapatinib,32,HCC1954,20120331_E10,10.33427329,0.994423282,Molar
20120331,E10,8.00E-06,1505,Lapatinib,48,HCC1954,20120331_E10,10.55554777,1.215697769,Molar
20120331,E10,8.00E-06,1520,Lapatinib,56,HCC1954,20120331_E10,10.56985561,1.230005605,Molar
20120331,E10,8.00E-06,1446,Lapatinib,72,HCC1954,20120331_E10,10.49785184,1.158001834,Molar
20120331,E10,8.00E-06,1415,Lapatinib,80,HCC1954,20120331_E10,10.46658634,1.126736335,Molar
20120331,E10,8.00E-06,1216,Lapatinib,96,HCC1954,20120331_E10,10.24792751,0.908077511,Molar
20120527,B2,0,541,Lapatinib,0,HCC1954,20120527_B2,9.079484784,0,Molar
20120527,B2,0,659,Lapatinib,8,HCC1954,20120527_B2,9.364134655,0.284649871,Molar
20120527,B2,0,1103,Lapatinib,24,HCC1954,20120527_B2,10.10721708,1.027732292,Molar
20120527,B2,0,1369,Lapatinib,32,HCC1954,20120527_B2,10.41890673,1.339421947,Molar
20120527,B2,0,2142,Lapatinib,48,HCC1954,20120527_B2,11.06474276,1.985257981,Molar
20120527,B2,0,2692,Lapatinib,56,HCC1954,20120527_B2,11.39446269,2.314977911,Molar
20120527,B2,0,4203,Lapatinib,72,HCC1954,20120527_B2,12.03720374,2.957718957,Molar
20120527,B2,0,4949,Lapatinib,80,HCC1954,20120527_B2,12.27292133,3.193436543,Molar
20120527,B2,0,6251,Lapatinib,96,HCC1954,20120527_B2,12.60987129,3.530386503,Molar
20120527,B3,6.25E-08,487,Lapatinib,0,HCC1954,20120527_B3,8.927777962,0,Molar
20120527,B3,6.25E-08,578,Lapatinib,8,HCC1954,20120527_B3,9.174925683,0.24714772,Molar
20120527,B3,6.25E-08,1003,Lapatinib,24,HCC1954,20120527_B3,9.970105891,1.042327929,Molar
20120527,B3,6.25E-08,1239,Lapatinib,32,HCC1954,20120527_B3,10.27496047,1.34718251,Molar
20120527,B3,6.25E-08,1794,Lapatinib,48,HCC1954,20120527_B3,10.80896417,1.881186213,Molar
20120527,B3,6.25E-08,2182,Lapatinib,56,HCC1954,20120527_B3,11.09143539,2.163657424,Molar
20120527,B3,6.25E-08,3229,Lapatinib,72,HCC1954,20120527_B3,11.65687173,2.729093764,Molar
20120527,B3,6.25E-08,3545,Lapatinib,80,HCC1954,20120527_B3,11.79156991,2.86379195,Molar
20120527,B3,6.25E-08,4418,Lapatinib,96,HCC1954,20120527_B3,12.1091777,3.181399741,Molar
20120527,B4,1.25E-07,643,Lapatinib,0,HCC1954,20120527_B4,9.328674927,0,Molar
20120527,B4,1.25E-07,810,Lapatinib,8,HCC1954,20120527_B4,9.661778098,0.33310317,Molar
20120527,B4,1.25E-07,1299,Lapatinib,24,HCC1954,20120527_B4,10.34318572,1.014510788,Molar
20120527,B4,1.25E-07,1503,Lapatinib,32,HCC1954,20120527_B4,10.55362929,1.224954367,Molar
20120527,B4,1.25E-07,2206,Lapatinib,48,HCC1954,20120527_B4,11.10721708,1.778542148,Molar
20120527,B4,1.25E-07,2666,Lapatinib,56,HCC1954,20120527_B4,11.38046107,2.051786138,Molar
20120527,B4,1.25E-07,3744,Lapatinib,72,HCC1954,20120527_B4,11.87036472,2.541689792,Molar
20120527,B4,1.25E-07,4208,Lapatinib,80,HCC1954,20120527_B4,12.03891899,2.710244062,Molar
20120527,B4,1.25E-07,5296,Lapatinib,96,HCC1954,20120527_B4,12.37068741,3.042012479,Molar
20120527,B5,2.50E-07,559,Lapatinib,0,HCC1954,20120527_B5,9.126704473,0,Molar
20120527,B5,2.50E-07,635,Lapatinib,8,HCC1954,20120527_B5,9.310612782,0.183908309,Molar
20120527,B5,2.50E-07,1197,Lapatinib,24,HCC1954,20120527_B5,10.22520744,1.098502964,Molar
20120527,B5,2.50E-07,1421,Lapatinib,32,HCC1954,20120527_B5,10.47269084,1.345986366,Molar
20120527,B5,2.50E-07,1871,Lapatinib,48,HCC1954,20120527_B5,10.86959384,1.74288937,Molar
20120527,B5,2.50E-07,2205,Lapatinib,56,HCC1954,20120527_B5,11.10656294,1.979858468,Molar
20120527,B5,2.50E-07,2949,Lapatinib,72,HCC1954,20120527_B5,11.52601011,2.399305634,Molar
20120527,B5,2.50E-07,3065,Lapatinib,80,HCC1954,20120527_B5,11.58167136,2.454966886,Molar
20120527,B5,2.50E-07,3650,Lapatinib,96,HCC1954,20120527_B5,11.83368075,2.706976276,Molar
20120527,B6,5.00E-07,572,Lapatinib,0,HCC1954,20120527_B6,9.159871337,0,Molar
20120527,B6,5.00E-07,721,Lapatinib,8,HCC1954,20120527_B6,9.493855449,0.333984112,Molar
20120527,B6,5.00E-07,1215,Lapatinib,24,HCC1954,20120527_B6,10.2467406,1.086869262,Molar
20120527,B6,5.00E-07,1400,Lapatinib,32,HCC1954,20120527_B6,10.45121111,1.291339775,Molar
20120527,B6,5.00E-07,1845,Lapatinib,48,HCC1954,20120527_B6,10.8494051,1.689533764,Molar
20120527,B6,5.00E-07,2136,Lapatinib,56,HCC1954,20120527_B6,11.06069593,1.900824595,Molar
20120527,B6,5.00E-07,2609,Lapatinib,72,HCC1954,20120527_B6,11.34928123,2.189409892,Molar
20120527,B6,5.00E-07,2810,Lapatinib,80,HCC1954,20120527_B6,11.45635442,2.296483078,Molar
20120527,B6,5.00E-07,3150,Lapatinib,96,HCC1954,20120527_B6,11.62113611,2.461264776,Molar
20120527,B7,1.00E-06,859,Lapatinib,0,HCC1954,20120527_B7,9.746514321,0,Molar
20120527,B7,1.00E-06,967,Lapatinib,8,HCC1954,20120527_B7,9.917372079,0.170857758,Molar
20120527,B7,1.00E-06,1742,Lapatinib,24,HCC1954,20120527_B7,10.76652891,1.020014587,Molar
20120527,B7,1.00E-06,2009,Lapatinib,32,HCC1954,20120527_B7,10.97226185,1.225747528,Molar
20120527,B7,1.00E-06,2582,Lapatinib,48,HCC1954,20120527_B7,11.33427329,1.587758964,Molar
20120527,B7,1.00E-06,2974,Lapatinib,56,HCC1954,20120527_B7,11.53818893,1.791674611,Molar
20120527,B7,1.00E-06,3321,Lapatinib,72,HCC1954,20120527_B7,11.69740201,1.950887686,Molar
20120527,B7,1.00E-06,3342,Lapatinib,80,HCC1954,20120527_B7,11.70649602,1.959981697,Molar
20120527,B7,1.00E-06,3521,Lapatinib,96,HCC1954,20120527_B7,11.78176951,2.035255191,Molar
20120527,B8,2.00E-06,550,Lapatinib,0,HCC1954,20120527_B8,9.103287808,0,Molar
20120527,B8,2.00E-06,579,Lapatinib,8,HCC1954,20120527_B8,9.177419538,0.07413173,Molar
20120527,B8,2.00E-06,1098,Lapatinib,24,HCC1954,20120527_B8,10.10066234,0.997374531,Molar
20120527,B8,2.00E-06,1270,Lapatinib,32,HCC1954,20120527_B8,10.31061278,1.207324973,Molar
20120527,B8,2.00E-06,1580,Lapatinib,48,HCC1954,20120527_B8,10.62570884,1.522421035,Molar
20120527,B8,2.00E-06,1801,Lapatinib,56,HCC1954,20120527_B8,10.81458247,1.711294657,Molar
20120527,B8,2.00E-06,2025,Lapatinib,72,HCC1954,20120527_B8,10.98370619,1.880418384,Molar
20120527,B8,2.00E-06,2098,Lapatinib,80,HCC1954,20120527_B8,11.03479896,1.931511154,Molar
20120527,B8,2.00E-06,2308,Lapatinib,96,HCC1954,20120527_B8,11.17242751,2.0691397,Molar
20120527,B9,4.00E-06,573,Lapatinib,0,HCC1954,20120527_B9,9.162391329,0,Molar
20120527,B9,4.00E-06,658,Lapatinib,8,HCC1954,20120527_B9,9.361943774,0.199552445,Molar
20120527,B9,4.00E-06,1159,Lapatinib,24,HCC1954,20120527_B9,10.17866485,1.016273522,Molar
20120527,B9,4.00E-06,1315,Lapatinib,32,HCC1954,20120527_B9,10.36084708,1.198455755,Molar
20120527,B9,4.00E-06,1524,Lapatinib,48,HCC1954,20120527_B9,10.57364719,1.411255859,Molar
20120527,B9,4.00E-06,1664,Lapatinib,56,HCC1954,20120527_B9,10.70043972,1.538048389,Molar
20120527,B9,4.00E-06,1776,Lapatinib,72,HCC1954,20120527_B9,10.79441587,1.632024538,Molar
20120527,B9,4.00E-06,1793,Lapatinib,80,HCC1954,20120527_B9,10.80815977,1.645768444,Molar
20120527,B9,4.00E-06,1881,Lapatinib,96,HCC1954,20120527_B9,10.87728413,1.714892805,Molar
20120527,B10,8.00E-06,659,Lapatinib,0,HCC1954,20120527_B10,9.364134655,0,Molar
20120527,B10,8.00E-06,713,Lapatinib,8,HCC1954,20120527_B10,9.477758266,0.113623611,Molar
20120527,B10,8.00E-06,1258,Lapatinib,24,HCC1954,20120527_B10,10.29691621,0.932781552,Molar
20120527,B10,8.00E-06,1440,Lapatinib,32,HCC1954,20120527_B10,10.4918531,1.127718441,Molar
20120527,B10,8.00E-06,1516,Lapatinib,48,HCC1954,20120527_B10,10.56605404,1.201919383,Molar
20120527,B10,8.00E-06,1658,Lapatinib,56,HCC1954,20120527_B10,10.69522829,1.331093636,Molar
20120527,B10,8.00E-06,1720,Lapatinib,72,HCC1954,20120527_B10,10.74819285,1.384058195,Molar
20120527,B10,8.00E-06,1659,Lapatinib,80,HCC1954,20120527_B10,10.69609817,1.331963516,Molar
20120527,B10,8.00E-06,1618,Lapatinib,96,HCC1954,20120527_B10,10.65999589,1.295861237,Molar
20120527,C2,0,894,Lapatinib,0,HCC1954,20120527_C2,9.804131021,0,Molar
20120527,C2,0,959,Lapatinib,8,HCC1954,20120527_C2,9.905387005,0.101255984,Molar
20120527,C2,0,1750,Lapatinib,24,HCC1954,20120527_C2,10.77313921,0.969008186,Molar
20120527,C2,0,2266,Lapatinib,32,HCC1954,20120527_C2,11.14593215,1.341801125,Molar
20120527,C2,0,3483,Lapatinib,48,HCC1954,20120527_C2,11.76611476,1.961983736,Molar
20120527,C2,0,4273,Lapatinib,56,HCC1954,20120527_C2,12.0610336,2.25690258,Molar
20120527,C2,0,6102,Lapatinib,72,HCC1954,20120527_C2,12.57506646,2.770935443,Molar
20120527,C2,0,6681,Lapatinib,80,HCC1954,20120527_C2,12.70584834,2.901717322,Molar
20120527,C2,0,7646,Lapatinib,96,HCC1954,20120527_C2,12.90048948,3.096358464,Molar
20120527,C3,6.25E-08,714,Lapatinib,0,HCC1954,20120527_C3,9.479780264,0,Molar
20120527,C3,6.25E-08,798,Lapatinib,8,HCC1954,20120527_C3,9.640244936,0.160464672,Molar
20120527,C3,6.25E-08,1407,Lapatinib,24,HCC1954,20120527_C3,10.45840661,0.978626349,Molar
20120527,C3,6.25E-08,1653,Lapatinib,32,HCC1954,20120527_C3,10.69087101,1.211090745,Molar
20120527,C3,6.25E-08,2539,Lapatinib,48,HCC1954,20120527_C3,11.31004468,1.830264416,Molar
20120527,C3,6.25E-08,2944,Lapatinib,56,HCC1954,20120527_C3,11.52356196,2.043781692,Molar
20120527,C3,6.25E-08,4489,Lapatinib,72,HCC1954,20120527_C3,12.13217838,2.652398117,Molar
20120527,C3,6.25E-08,5035,Lapatinib,80,HCC1954,20120527_C3,12.29777606,2.817995799,Molar
20120527,C3,6.25E-08,6382,Lapatinib,96,HCC1954,20120527_C3,12.63979289,3.160012629,Molar
20120527,C4,1.25E-07,737,Lapatinib,0,HCC1954,20120527_C4,9.525520809,0,Molar
20120527,C4,1.25E-07,855,Lapatinib,8,HCC1954,20120527_C4,9.73978061,0.214259801,Molar
20120527,C4,1.25E-07,1435,Lapatinib,24,HCC1954,20120527_C4,10.48683502,0.961314212,Molar
20120527,C4,1.25E-07,1704,Lapatinib,32,HCC1954,20120527_C4,10.73470962,1.209188811,Molar
20120527,C4,1.25E-07,2522,Lapatinib,48,HCC1954,20120527_C4,11.30035256,1.774831751,Molar
20120527,C4,1.25E-07,2991,Lapatinib,56,HCC1954,20120527_C4,11.5464122,2.020891386,Molar
20120527,C4,1.25E-07,4176,Lapatinib,72,HCC1954,20120527_C4,12.027906,2.502385187,Molar
20120527,C4,1.25E-07,4772,Lapatinib,80,HCC1954,20120527_C4,12.22037833,2.694857519,Molar
20120527,C4,1.25E-07,5899,Lapatinib,96,HCC1954,20120527_C4,12.52625469,3.000733885,Molar
20120527,C5,2.50E-07,780,Lapatinib,0,HCC1954,20120527_C5,9.607330314,0,Molar
20120527,C5,2.50E-07,960,Lapatinib,8,HCC1954,20120527_C5,9.906890596,0.299560282,Molar
20120527,C5,2.50E-07,1601,Lapatinib,24,HCC1954,20120527_C5,10.64475759,1.037427279,Molar
20120527,C5,2.50E-07,1877,Lapatinib,32,HCC1954,20120527_C5,10.87421293,1.266882621,Molar
