exptDate,plateID,cellLine,ECID,PLF_num,Well,Row,Column,Cell.Nucleus,conc,resp.ratio
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F08,F,8,29989,1.28E-09,1.151618137
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G08,G,8,27771,1.28E-09,1.066443939
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H08,H,8,21797,1.28E-09,0.837034264
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E07,E,7,37921,6.40E-09,1.456217659
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F07,F,7,31133,6.40E-09,1.195549283
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G07,G,7,26463,6.40E-09,1.016214971
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H07,H,7,22071,6.40E-09,0.847556234
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E06,E,6,18128,3.20E-08,0.696139704
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F06,F,6,16212,3.20E-08,0.622562714
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G06,G,6,13938,3.20E-08,0.53523804
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H06,H,6,10620,3.20E-08,0.407822355
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E05,E,5,11348,1.60E-07,0.435778539
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F05,F,5,9548,1.60E-07,0.366656106
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G05,G,5,9800,1.60E-07,0.376333247
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H05,H,5,7665,1.60E-07,0.294346361
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E04,E,4,12087,8.00E-07,0.464157138
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F04,F,4,9947,8.00E-07,0.381978246
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G04,G,4,9171,8.00E-07,0.352178797
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H04,H,4,7347,8.00E-07,0.282134731
2012-03-26,1,DS2,2012-03-26_1_DS2,9,E03,E,3,11508,4.00E-06,0.441922756
2012-03-26,1,DS2,2012-03-26_1_DS2,9,F03,F,3,9374,4.00E-06,0.359974271
2012-03-26,1,DS2,2012-03-26_1_DS2,9,G03,G,3,9296,4.00E-06,0.356978966
2012-03-26,1,DS2,2012-03-26_1_DS2,9,H03,H,3,7068,4.00E-06,0.271420754
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A11,A,11,19033,0,0.835715383
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B11,B,11,23242,0,1.020527344
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C11,C,11,24157,0,1.060703857
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D11,D,11,24666,0,1.083053415
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A10,A,10,22341,5.12E-11,0.980965554
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B10,B,10,24188,5.12E-11,1.062065029
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C10,C,10,26117,5.12E-11,1.146765022
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D10,D,10,26857,5.12E-11,1.179257503
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A09,A,9,18624,2.56E-10,0.817756702
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B09,B,9,22243,2.56E-10,0.976662495
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C09,C,9,26188,2.56E-10,1.149882544
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D09,D,9,22470,2.56E-10,0.986629783
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A08,A,8,18700,1.28E-09,0.821093767
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B08,B,8,23708,1.28E-09,1.040988825
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C08,C,8,26017,1.28E-09,1.142374147
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D08,D,8,21673,1.28E-09,0.951634504
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A07,A,7,18089,6.40E-09,0.794265516
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B07,B,7,22308,6.40E-09,0.979516565
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C07,C,7,25593,6.40E-09,1.123756833
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D07,D,7,23521,6.40E-09,1.032777888
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A06,A,6,10935,3.20E-08,0.480142264
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B06,B,6,15398,3.20E-08,0.67610705
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C06,C,6,16088,3.20E-08,0.706404092
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D06,D,6,14654,3.20E-08,0.643438934
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A05,A,5,8873,1.60E-07,0.389602406
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B05,B,5,11035,1.60E-07,0.48453314
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C05,C,5,11053,1.60E-07,0.485323498
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D05,D,5,8984,1.60E-07,0.394476278
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A04,A,4,8385,8.00E-07,0.368174932
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B04,B,4,9231,8.00E-07,0.405321741
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C04,C,4,9926,8.00E-07,0.435838328
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D04,D,4,8941,8.00E-07,0.392588202
2012-03-26,2,DS3,2012-03-26_2_DS3,9,A03,A,3,7958,4.00E-06,0.349425893
2012-03-26,2,DS3,2012-03-26_2_DS3,9,B03,B,3,10004,4.00E-06,0.439263211
2012-03-26,2,DS3,2012-03-26_2_DS3,9,C03,C,3,9944,4.00E-06,0.436628686
2012-03-26,2,DS3,2012-03-26_2_DS3,9,D03,D,3,9930,4.00E-06,0.436013963
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E11,E,11,19915,0,1.069089543
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F11,F,11,20212,0,1.085033283
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G11,G,11,18995,0,1.019701525
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H11,H,11,15390,0,0.82617565
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E10,E,10,20865,5.12E-11,1.12008804
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F10,F,10,21959,5.12E-11,1.178816835
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G10,G,10,19696,5.12E-11,1.057333047
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H10,H,10,15164,5.12E-11,0.814043376
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E09,E,9,21463,2.56E-10,1.152190251
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F09,F,9,20906,2.56E-10,1.122289027
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G09,G,9,18970,2.56E-10,1.018359459
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H09,H,9,14699,2.56E-10,0.789080953
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E08,E,8,20267,1.28E-09,1.087985828
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F08,F,8,22378,1.28E-09,1.201309856
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G08,G,8,18866,1.28E-09,1.012776466
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H08,H,8,13896,1.28E-09,0.745973803
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E07,E,7,22751,6.40E-09,1.221333476
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F07,F,7,23250,6.40E-09,1.248121108
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G07,G,7,18463,6.40E-09,0.991142366
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H07,H,7,15409,6.40E-09,0.827195619
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E06,E,6,19887,3.20E-08,1.067586429
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F06,F,6,17476,3.20E-08,0.938157612
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G06,G,6,15692,3.20E-08,0.842387803
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H06,H,6,11187,3.20E-08,0.600547563
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E05,E,5,9892,1.60E-07,0.531028559
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F05,F,5,8779,1.60E-07,0.471279794
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G05,G,5,8064,1.60E-07,0.432896715
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H05,H,5,5869,1.60E-07,0.315063346
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E04,E,4,9754,8.00E-07,0.523620356
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F04,F,4,8957,8.00E-07,0.480835302
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G04,G,4,8230,8.00E-07,0.441808031
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H04,H,4,5274,8.00E-07,0.283122182
2012-03-26,2,DS4,2012-03-26_2_DS4,9,E03,E,3,10014,4.00E-06,0.53757784
2012-03-26,2,DS4,2012-03-26_2_DS4,9,F03,F,3,9097,4.00E-06,0.48835087
2012-03-26,2,DS4,2012-03-26_2_DS4,9,G03,G,3,8349,4.00E-06,0.448196264
2012-03-26,2,DS4,2012-03-26_2_DS4,9,H03,H,3,5832,4.00E-06,0.313077088
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A11,A,11,28852,0,0.926703925
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B11,B,11,32413,0,1.041080491
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C11,C,11,32497,0,1.043778506
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D11,D,11,30774,0,0.988437078
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A10,A,10,30238,5.12E-11,0.971221173
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B10,B,10,31297,5.12E-11,1.005235434
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C10,C,10,32731,5.12E-11,1.051294405
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D10,D,10,30611,5.12E-11,0.983201645
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A09,A,9,30940,2.56E-10,0.99376887
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B09,B,9,34236,2.56E-10,1.099633841
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C09,C,9,34549,2.56E-10,1.109687159
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D09,D,9,30206,2.56E-10,0.970193358
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A08,A,8,29518,1.28E-09,0.94809533
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B08,B,8,32776,1.28E-09,1.05273977
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C08,C,8,32342,1.28E-09,1.038800026
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D08,D,8,34963,1.28E-09,1.122984519
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A07,A,7,33236,6.40E-09,1.067514614
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B07,B,7,35392,6.40E-09,1.136763667
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C07,C,7,36982,6.40E-09,1.187833237
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D07,D,7,31994,6.40E-09,1.027622535
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A06,A,6,23831,3.20E-08,0.765433288
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B06,B,6,28348,3.20E-08,0.910515835
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C06,C,6,27906,3.20E-08,0.896319137
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D06,D,6,22041,3.20E-08,0.707939873
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A05,A,5,14324,1.60E-07,0.460075801
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B05,B,5,14322,1.60E-07,0.460011563
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C05,C,5,14356,1.60E-07,0.461103617
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D05,D,5,11539,1.60E-07,0.370623755
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A04,A,4,12533,8.00E-07,0.402550267
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B04,B,4,13655,8.00E-07,0.438588039
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C04,C,4,13365,8.00E-07,0.429273463
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D04,D,4,11425,8.00E-07,0.366962164
2012-03-26,3,DS5,2012-03-26_3_DS5,9,A03,A,3,11996,4.00E-06,0.385302242
2012-03-26,3,DS5,2012-03-26_3_DS5,9,B03,B,3,13145,4.00E-06,0.422207233
2012-03-26,3,DS5,2012-03-26_3_DS5,9,C03,C,3,12945,4.00E-06,0.415783388
2012-03-26,3,DS5,2012-03-26_3_DS5,9,D03,D,3,10022,4.00E-06,0.321898889
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E11,E,11,15669,0,1.099540367
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F11,F,11,15771,0,1.106698011
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G11,G,11,14861,0,1.042840602
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H11,H,11,10701,0,0.75092102
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E10,E,10,15103,5.12E-11,1.059822462
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F10,F,10,14670,5.12E-11,1.029437564
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G10,G,10,14646,5.12E-11,1.027753412
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H10,H,10,12077,5.12E-11,0.847479036
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E09,E,9,15167,2.56E-10,1.064313533
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F09,F,9,14285,2.56E-10,1.002420968
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G09,G,9,14418,2.56E-10,1.011753974
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H09,H,9,11618,2.56E-10,0.81526964
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E08,E,8,13852,1.28E-09,0.972036069
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F08,F,8,15782,1.28E-09,1.107469913
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G08,G,8,14458,1.28E-09,1.014560893
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H08,H,8,12228,1.28E-09,0.858075155
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E07,E,7,13955,6.40E-09,0.979263885
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F07,F,7,13289,6.40E-09,0.932528683
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G07,G,7,15911,6.40E-09,1.116522227
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H07,H,7,10207,6.40E-09,0.71625557
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E06,E,6,8739,3.20E-08,0.613241641
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F06,F,6,8717,3.20E-08,0.611697835
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G06,G,6,8439,3.20E-08,0.592189748
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H06,H,6,6305,3.20E-08,0.442440616
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E05,E,5,5908,1.60E-07,0.414581944
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F05,F,5,5700,1.60E-07,0.399985965
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G05,G,5,5613,1.60E-07,0.393880916
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H05,H,5,4281,1.60E-07,0.300410512
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E04,E,4,5685,8.00E-07,0.398933371
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F04,F,4,5946,8.00E-07,0.417248518
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G04,G,4,5670,8.00E-07,0.397880776
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H04,H,4,4025,8.00E-07,0.28244623
2012-03-26,3,DS6,2012-03-26_3_DS6,9,E03,E,3,5820,4.00E-06,0.408406723
2012-03-26,3,DS6,2012-03-26_3_DS6,9,F03,F,3,5295,4.00E-06,0.37156591
2012-03-26,3,DS6,2012-03-26_3_DS6,9,G03,G,3,5248,4.00E-06,0.36826778
2012-03-26,3,DS6,2012-03-26_3_DS6,9,H03,H,3,4047,4.00E-06,0.283990035
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A11,A,11,32076,0,0.866936492
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B11,B,11,38696,0,1.045859038
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C11,C,11,39016,0,1.054507862
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D11,D,11,38209,0,1.032696609
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A10,A,10,31887,5.12E-11,0.86182828
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B10,B,10,37663,5.12E-11,1.017939553
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C10,C,10,40413,5.12E-11,1.092265384
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D10,D,10,35187,5.12E-11,0.951019277
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A09,A,9,32912,2.56E-10,0.889531545
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B09,B,9,37610,2.56E-10,1.016507091
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C09,C,9,40974,2.56E-10,1.107427853
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D09,D,9,38627,2.56E-10,1.043994135
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A08,A,8,30596,1.28E-09,0.826935681
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B08,B,8,38997,1.28E-09,1.053994338
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C08,C,8,38169,1.28E-09,1.031615506
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D08,D,8,38255,1.28E-09,1.033939877
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A07,A,7,26875,6.40E-09,0.726366075
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B07,B,7,32428,6.40E-09,0.876450198
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C07,C,7,36749,6.40E-09,0.993236349
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D07,D,7,29249,6.40E-09,0.790529538
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A06,A,6,15657,3.20E-08,0.42317074
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B06,B,6,18435,3.20E-08,0.498253343
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C06,C,6,20372,3.20E-08,0.550605756
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D06,D,6,16648,3.20E-08,0.449955067
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A05,A,5,11361,1.60E-07,0.307060278
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B05,B,5,12983,1.60E-07,0.350899005
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C05,C,5,13939,1.60E-07,0.376737366
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D05,D,5,10757,1.60E-07,0.290735623
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A04,A,4,10697,8.00E-07,0.289113969
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B04,B,4,12287,8.00E-07,0.332087813
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C04,C,4,13310,8.00E-07,0.359737022
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D04,D,4,10164,8.00E-07,0.274708271
2012-03-26,4,DS7,2012-03-26_4_DS7,9,A03,A,3,9999,4.00E-06,0.270248721
2012-03-26,4,DS7,2012-03-26_4_DS7,9,B03,B,3,11820,4.00E-06,0.319465935
2012-03-26,4,DS7,2012-03-26_4_DS7,9,C03,C,3,12511,4.00E-06,0.338141989
2012-03-26,4,DS7,2012-03-26_4_DS7,9,D03,D,3,10346,4.00E-06,0.27962729
