"Date","cellLine","well","rel.time","cell.count","Drug","Conc","Units","UID","nl2","norm.cell"
"3/14/15","SKMEL5","C02",64,385,"control",0,"M","SKMel5_C02",1.82053031080534,353
"3/14/15","SKMEL5","C02",81,579,"control",0,"M","SKMel5_C02",2.40923521321231,531
"3/14/15","SKMEL5","C02",93,750,"control",0,"M","SKMel5_C02",2.78256246060632,688
"3/14/15","SKMEL5","C02",111,1137,"control",0,"M","SKMel5_C02",3.38283221411532,1043
"3/14/15","SKMEL5","C03",0,128,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",0,100
"3/14/15","SKMEL5","C03",15,177,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",0.467605550082998,138
"3/14/15","SKMEL5","C03",39,278,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",1.11894107272351,217
"3/14/15","SKMEL5","C03",46,340,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",1.4093909361377,266
"3/14/15","SKMEL5","C03",57,431,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",1.7515440590891,337
"3/14/15","SKMEL5","C03",64,504,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",1.97727992349992,394
"3/14/15","SKMEL5","C03",81,762,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",2.57364718749332,595
"3/14/15","SKMEL5","C03",93,1043,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",3.02652344251977,815
"3/14/15","SKMEL5","C03",111,1608,"PLX4720 (nM)",1.25e-07,"M","SKMel5_C03",3.65105169117893,1256
"3/14/15","SKMEL5","C04",0,102,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",0,100
"3/14/15","SKMEL5","C04",15,131,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",0.360997659565955,128
"3/14/15","SKMEL5","C04",39,208,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",1.0280143761696,204
"3/14/15","SKMEL5","C04",46,253,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",1.31056823272282,248
"3/14/15","SKMEL5","C04",57,330,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",1.69389687227432,324
"3/14/15","SKMEL5","C04",64,379,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",1.8936286961996,372
"3/14/15","SKMEL5","C04",81,560,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",2.45685767497347,549
"3/14/15","SKMEL5","C04",93,750,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",2.87832144341175,735
"3/14/15","SKMEL5","C04",111,1120,"PLX4720 (nM)",2.5e-07,"M","SKMel5_C04",3.45685767497347,1098
"3/14/15","SKMEL5","C05",0,82,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",0,100
"3/14/15","SKMEL5","C05",15,106,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",0.370368449945115,129
"3/14/15","SKMEL5","C05",39,165,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",1.00877020962773,201
"3/14/15","SKMEL5","C05",46,184,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",1.16600995143893,224
"3/14/15","SKMEL5","C05",57,234,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",1.51281271496532,285
"3/14/15","SKMEL5","C05",64,249,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",1.60244992745,304
"3/14/15","SKMEL5","C05",81,367,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",2.16208424822513,448
"3/14/15","SKMEL5","C05",93,422,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",2.3635471840891,515
"3/14/15","SKMEL5","C05",111,618,"PLX4720 (nM)",5e-07,"M","SKMel5_C05",2.91391102328629,754
"3/14/15","SKMEL5","C06",0,113,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",0,100
"3/14/15","SKMEL5","C06",15,156,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",0.465223256447061,138
"3/14/15","SKMEL5","C06",39,216,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",0.93470853974828,191
"3/14/15","SKMEL5","C06",46,235,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",1.05633798414981,208
"3/14/15","SKMEL5","C06",57,287,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",1.3447279642605,254
"3/14/15","SKMEL5","C06",64,315,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",1.47902905597209,279
"3/14/15","SKMEL5","C06",81,442,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",1.96772359697624,391
"3/14/15","SKMEL5","C06",93,530,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",2.22966958703537,469
"3/14/15","SKMEL5","C06",111,659,"PLX4720 (nM)",1e-06,"M","SKMel5_C06",2.54395569259286,583
"3/14/15","SKMEL5","C07",0,117,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",0,100
"3/14/15","SKMEL5","C07",15,142,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",0.279382399921277,121
"3/14/15","SKMEL5","C07",39,197,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",0.751687099872972,168
"3/14/15","SKMEL5","C07",46,200,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",0.77349147019132,171
"3/14/15","SKMEL5","C07",57,235,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",1.00615222698159,201
"3/14/15","SKMEL5","C07",64,264,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",1.17402939977505,226
"3/14/15","SKMEL5","C07",81,363,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",1.63346101841235,310
"3/14/15","SKMEL5","C07",93,411,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",1.81262986409828,351
"3/14/15","SKMEL5","C07",111,563,"PLX4720 (nM)",2e-06,"M","SKMel5_C07",2.26662639249682,481
"3/14/15","SKMEL5","C08",0,89,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",0,100
"3/14/15","SKMEL5","C08",15,109,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",0.292450893810528,122
"3/14/15","SKMEL5","C08",39,129,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",0.535493824456856,145
"3/14/15","SKMEL5","C08",46,151,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",0.762671308358681,170
"3/14/15","SKMEL5","C08",57,190,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",1.09412217736455,213
"3/14/15","SKMEL5","C08",64,215,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",1.27245941862306,242
"3/14/15","SKMEL5","C08",81,268,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",1.59035575949137,301
"3/14/15","SKMEL5","C08",93,295,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",1.72883771328281,331
"3/14/15","SKMEL5","C08",111,350,"PLX4720 (nM)",4e-06,"M","SKMel5_C08",1.97547768086593,393
"3/14/15","SKMEL5","C09",0,87,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",0,100
"3/14/15","SKMEL5","C09",15,115,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",0.402546555095647,132
"3/14/15","SKMEL5","C09",39,122,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",0.487793841714159,140
"3/14/15","SKMEL5","C09",46,139,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",0.67599757687478,160
"3/14/15","SKMEL5","C09",57,164,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",0.914608508769356,189
"3/14/15","SKMEL5","C09",64,172,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",0.98332125885337,198
"3/14/15","SKMEL5","C09",81,222,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",1.35147237050138,255
"3/14/15","SKMEL5","C09",93,236,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",1.43969955351311,271
"3/14/15","SKMEL5","C09",111,281,"PLX4720 (nM)",8e-06,"M","SKMel5_C09",1.6914828243722,323
"3/14/15","SKMEL5","C10",0,70,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0,100
"3/14/15","SKMEL5","C10",15,76,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0.118644496498619,109
"3/14/15","SKMEL5","C10",39,74,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0.0801703486839838,106
"3/14/15","SKMEL5","C10",46,80,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0.192645077942396,114
"3/14/15","SKMEL5","C10",57,85,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0.280107919192735,121
"3/14/15","SKMEL5","C10",64,83,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0.245756414401958,119
"3/14/15","SKMEL5","C10",81,105,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0.584962500721156,150
"3/14/15","SKMEL5","C10",93,116,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",0.728697978182606,166
"3/14/15","SKMEL5","C10",111,144,"PLX4720 (nM)",1.6e-05,"M","SKMel5_C10",1.04064198449735,206
"3/14/15","SKMEL5","C11",0,111,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",0,100
"3/14/15","SKMEL5","C11",15,141,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",0.345135486048687,127
"3/14/15","SKMEL5","C11",39,100,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",-0.150559676575382,90
"3/14/15","SKMEL5","C11",46,94,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",-0.239827014672469,85
"3/14/15","SKMEL5","C11",57,107,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",-0.0529488799489588,96
"3/14/15","SKMEL5","C11",64,102,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",-0.121990524378611,92
"3/14/15","SKMEL5","C11",81,127,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",0.194268820422059,114
"3/14/15","SKMEL5","C11",93,131,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",0.239007135187344,118
"3/14/15","SKMEL5","C11",111,151,"PLX4720 (nM)",3.2e-05,"M","SKMel5_C11",0.443988872974972,136
"3/14/15","SKMEL5","D02",0,106,"control",0,"M","SKMel5_D02",0,100
"3/14/15","SKMEL5","D02",15,138,"control",0,"M","SKMel5_D02",0.38060400221497,130
"3/14/15","SKMEL5","D02",39,229,"control",0,"M","SKMel5_D02",1.11128333353374,216
"3/14/15","SKMEL5","D02",46,260,"control",0,"M","SKMel5_D02",1.29444735846526,245
"3/14/15","SKMEL5","D02",57,381,"control",0,"M","SKMel5_D02",1.84572673293012,359
"3/14/15","SKMEL5","D02",64,427,"control",0,"M","SKMel5_D02",2.01017180505729,403
"3/14/15","SKMEL5","D02",81,657,"control",0,"M","SKMel5_D02",2.63182910575913,620
"3/14/15","SKMEL5","D02",93,841,"control",0,"M","SKMel5_D02",2.98804153569194,793
"3/14/15","SKMEL5","D02",111,1363,"control",0,"M","SKMel5_D02",3.68464939224201,1286
"3/14/15","SKMEL5","E02",0,76,"control",0,"M","SKMel5_E02",0,100
"3/14/15","SKMEL5","E02",15,94,"control",0,"M","SKMel5_E02",0.306661338234052,124
"3/14/15","SKMEL5","E02",39,181,"control",0,"M","SKMel5_E02",1.25191837363962,238
"3/14/15","SKMEL5","E02",46,223,"control",0,"M","SKMel5_E02",1.55297238647672,293
"3/14/15","SKMEL5","E02",57,284,"control",0,"M","SKMel5_E02",1.9018196060611,374
"3/14/15","SKMEL5","E02",64,333,"control",0,"M","SKMel5_E02",2.13145085362768,438
"3/14/15","SKMEL5","E02",81,509,"control",0,"M","SKMel5_E02",2.74359433263211,670
"3/14/15","SKMEL5","E02",93,704,"control",0,"M","SKMel5_E02",3.21150410519371,926
"3/14/15","SKMEL5","E02",111,1079,"control",0,"M","SKMel5_E02",3.82755163604443,1420
"3/14/15","SKMEL5","F02",0,87,"control",0,"M","SKMel5_F02",0,100
"3/14/15","SKMEL5","F02",15,119,"control",0,"M","SKMel5_F02",0.451874267459216,137
"3/14/15","SKMEL5","F02",39,211,"control",0,"M","SKMel5_F02",1.27815569285846,243
"3/14/15","SKMEL5","F02",46,244,"control",0,"M","SKMel5_F02",1.48779384171416,280
"3/14/15","SKMEL5","F02",57,316,"control",0,"M","SKMel5_F02",1.86083725232837,363
"3/14/15","SKMEL5","F02",64,369,"control",0,"M","SKMel5_F02",2.08453351021167,424
"3/14/15","SKMEL5","F02",81,564,"control",0,"M","SKMel5_F02",2.69660785655007,648
"3/14/15","SKMEL5","F02",93,706,"control",0,"M","SKMel5_F02",3.02058087742245,811
"3/14/15","SKMEL5","F02",111,1051,"control",0,"M","SKMel5_F02",3.59460345811345,1208
"3/14/15","SKMEL5","G02",0,89,"control",0,"M","SKMel5_G02",0,100
"3/14/15","SKMEL5","G02",15,117,"control",0,"M","SKMel5_G02",0.394631288617007,131
"3/14/15","SKMEL5","G02",39,207,"control",0,"M","SKMel5_G02",1.21775352653293,233
"3/14/15","SKMEL5","G02",46,268,"control",0,"M","SKMel5_G02",1.59035575949137,301
"3/14/15","SKMEL5","G02",57,332,"control",0,"M","SKMel5_G02",1.89930600038053,373
"3/14/15","SKMEL5","G02",64,376,"control",0,"M","SKMel5_G02",2.07885542071124,422
"3/14/15","SKMEL5","G02",81,571,"control",0,"M","SKMel5_G02",2.68161350439645,642
"3/14/15","SKMEL5","G02",93,715,"control",0,"M","SKMel5_G02",3.00606600069935,803
"3/14/15","SKMEL5","G02",111,1053,"control",0,"M","SKMel5_G02",3.56455629005932,1183
"3/14/15","WM115","B02",0,77,"control",0,"M","WM115_B02",0,100
"3/14/15","WM115","B02",20,149,"control",0,"M","WM115_B02",0.95238197976726,194
"3/14/15","WM115","B02",42,302,"control",0,"M","WM115_B02",1.97161819863018,392
"3/14/15","WM115","B02",49,395,"control",0,"M","WM115_B02",2.35892230236956,513
"3/14/15","WM115","B02",62,536,"control",0,"M","WM115_B02",2.79930264976287,696
"3/14/15","WM115","B02",68,611,"control",0,"M","WM115_B02",2.98824202912383,794
"3/14/15","WM115","B02",85,1022,"control",0,"M","WM115_B02",3.73039294024272,1327
"3/14/15","WM115","B02",97,1389,"control",0,"M","WM115_B02",4.17304434328649,1804
"3/14/15","WM115","B02",115,2294,"control",0,"M","WM115_B02",4.89686313532092,2979
"3/14/15","WM115","B03",0,79,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",0,100
"3/14/15","WM115","B03",20,148,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",0.905672617451847,187
"3/14/15","WM115","B03",42,310,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",1.97234365709714,392
"3/14/15","WM115","B03",49,344,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",2.12248400652499,435
"3/14/15","WM115","B03",62,531,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",2.74878730262705,672
"3/14/15","WM115","B03",68,531,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",2.74878730262705,672
"3/14/15","WM115","B03",85,893,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",3.49873561694412,1130
"3/14/15","WM115","B03",97,1347,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",4.0917533872852,1705
"3/14/15","WM115","B03",115,2405,"PLX4720 (nM)",1.25e-07,"M","WM115_B03",4.9280404304803,3044
"3/14/15","WM115","B04",0,94,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",0,100
"3/14/15","WM115","B04",20,171,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",0.863263663208261,182
"3/14/15","WM115","B04",42,315,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",1.74461916670964,335
"3/14/15","WM115","B04",49,422,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",2.16651033702955,449
"3/14/15","WM115","B04",62,554,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",2.55915331437155,589
"3/14/15","WM115","B04",68,701,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",2.89868178233299,746
"3/14/15","WM115","B04",85,1061,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",3.49662008923713,1129
"3/14/15","WM115","B04",97,1643,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",4.12752791327244,1748
"3/14/15","WM115","B04",115,2795,"PLX4720 (nM)",2.5e-07,"M","WM115_B04",4.89404371605291,2973
"3/14/15","WM115","B05",0,109,"PLX4720 (nM)",5e-07,"M","WM115_B05",0,100
"3/14/15","WM115","B05",20,159,"PLX4720 (nM)",5e-07,"M","WM115_B05",0.54469863050743,146
"3/14/15","WM115","B05",42,341,"PLX4720 (nM)",5e-07,"M","WM115_B05",1.64544360424725,313
"3/14/15","WM115","B05",49,364,"PLX4720 (nM)",5e-07,"M","WM115_B05",1.73961031542177,334
"3/14/15","WM115","B05",62,517,"PLX4720 (nM)",5e-07,"M","WM115_B05",2.24583614553801,474
"3/14/15","WM115","B05",68,623,"PLX4720 (nM)",5e-07,"M","WM115_B05",2.51490402824708,572
"3/14/15","WM115","B05",85,917,"PLX4720 (nM)",5e-07,"M","WM115_B05",3.07259359881813,841
"3/14/15","WM115","B05",97,1251,"PLX4720 (nM)",5e-07,"M","WM115_B05",3.52068174938889,1148
"3/14/15","WM115","B05",115,2128,"PLX4720 (nM)",5e-07,"M","WM115_B05",4.28709811072426,1952
"3/14/15","WM115","B06",0,133,"PLX4720 (nM)",1e-06,"M","WM115_B06",0,100
"3/14/15","WM115","B06",20,237,"PLX4720 (nM)",1e-06,"M","WM115_B06",0.833460813397069,178
"3/14/15","WM115","B06",42,498,"PLX4720 (nM)",1e-06,"M","WM115_B06",1.90471949656689,374
"3/14/15","WM115","B06",49,506,"PLX4720 (nM)",1e-06,"M","WM115_B06",1.92771113919312,380
"3/14/15","WM115","B06",62,791,"PLX4720 (nM)",1e-06,"M","WM115_B06",2.5722514489716,595
"3/14/15","WM115","B06",68,864,"PLX4720 (nM)",1e-06,"M","WM115_B06",2.69960506666228,650
"3/14/15","WM115","B06",85,1422,"PLX4720 (nM)",1e-06,"M","WM115_B06",3.41842331411823,1069
"3/14/15","WM115","B06",97,1835,"PLX4720 (nM)",1e-06,"M","WM115_B06",3.78628191222939,1380
"3/14/15","WM115","B06",115,2602,"PLX4720 (nM)",1e-06,"M","WM115_B06",4.29012281121661,1956
"3/14/15","WM115","B07",0,105,"PLX4720 (nM)",2e-06,"M","WM115_B07",0,100
"3/14/15","WM115","B07",20,180,"PLX4720 (nM)",2e-06,"M","WM115_B07",0.777607578663552,171
"3/14/15","WM115","B07",42,348,"PLX4720 (nM)",2e-06,"M","WM115_B07",1.72869797818261,331
"3/14/15","WM115","B07",49,361,"PLX4720 (nM)",2e-06,"M","WM115_B07",1.78160950922105,344
"3/14/15","WM115","B07",62,528,"PLX4720 (nM)",2e-06,"M","WM115_B07",2.33014860169233,503
"3/14/15","WM115","B07",68,618,"PLX4720 (nM)",2e-06,"M","WM115_B07",2.55721751023825,589
"3/14/15","WM115","B07",85,907,"PLX4720 (nM)",2e-06,"M","WM115_B07",3.1107132228624,864
"3/14/15","WM115","B07",97,1201,"PLX4720 (nM)",2e-06,"M","WM115_B07",3.51577491803951,1144
"3/14/15","WM115","B07",115,1742,"PLX4720 (nM)",2e-06,"M","WM115_B07",4.05228339093274,1659
"3/14/15","WM115","B08",0,102,"PLX4720 (nM)",4e-06,"M","WM115_B08",0,100
"3/14/15","WM115","B08",20,170,"PLX4720 (nM)",4e-06,"M","WM115_B08",0.736965594166207,167
"3/14/15","WM115","B08",42,319,"PLX4720 (nM)",4e-06,"M","WM115_B08",1.64498727179337,313
"3/14/15","WM115","B08",49,368,"PLX4720 (nM)",4e-06,"M","WM115_B08",1.85113661408552,361
"3/14/15","WM115","B08",62,505,"PLX4720 (nM)",4e-06,"M","WM115_B08",2.30771423566766,495
"3/14/15","WM115","B08",68,533,"PLX4720 (nM)",4e-06,"M","WM115_B08",2.38556638078768,523
"3/14/15","WM115","B08",85,788,"PLX4720 (nM)",4e-06,"M","WM115_B08",2.94962647748488,773
"3/14/15","WM115","B08",97,944,"PLX4720 (nM)",4e-06,"M","WM115_B08",3.21021770739035,925
"3/14/15","WM115","B08",115,1302,"PLX4720 (nM)",4e-06,"M","WM115_B08",3.67408839119414,1276
"3/14/15","WM115","B09",0,113,"PLX4720 (nM)",8e-06,"M","WM115_B09",0,100
"3/14/15","WM115","B09",20,208,"PLX4720 (nM)",8e-06,"M","WM115_B09",0.880260755725904,184
"3/14/15","WM115","B09",42,319,"PLX4720 (nM)",8e-06,"M","WM115_B09",1.49723365134968,282
"3/14/15","WM115","B09",49,354,"PLX4720 (nM)",8e-06,"M","WM115_B09",1.64742658766781,313
"3/14/15","WM115","B09",62,459,"PLX4720 (nM)",8e-06,"M","WM115_B09",2.02217138099862,406
"3/14/15","WM115","B09",68,506,"PLX4720 (nM)",8e-06,"M","WM115_B09",2.16281461227912,448
"3/14/15","WM115","B09",85,690,"PLX4720 (nM)",8e-06,"M","WM115_B09",2.61027358925034,611
"3/14/15","WM115","B09",97,827,"PLX4720 (nM)",8e-06,"M","WM115_B09",2.87156455675609,732
"3/14/15","WM115","B09",115,1152,"PLX4720 (nM)",8e-06,"M","WM115_B09",3.34974603902712,1019
"3/14/15","WM115","B10",0,115,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",0,100
"3/14/15","WM115","B10",20,178,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",0.630243380022023,155
"3/14/15","WM115","B10",42,261,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",1.18241594562551,227
"3/14/15","WM115","B10",49,299,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",1.37851162325373,260
"3/14/15","WM115","B10",62,350,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",1.60572106088795,304
"3/14/15","WM115","B10",68,363,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",1.65833568705138,316
"3/14/15","WM115","B10",85,516,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",2.16573720447888,449
"3/14/15","WM115","B10",97,562,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",2.28893626927655,489
"3/14/15","WM115","B10",115,738,"PLX4720 (nM)",1.6e-05,"M","WM115_B10",2.68198695511602,642
"3/14/15","WM115","B11",0,125,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",0,100
"3/14/15","WM115","B11",20,192,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",0.619178216059069,154
"3/14/15","WM115","B11",42,227,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",0.860764202628828,182
"3/14/15","WM115","B11",49,232,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",0.892196710465485,186
"3/14/15","WM115","B11",62,310,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",1.31034012061215,248
"3/14/15","WM115","B11",68,320,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",1.35614381022527,256
"3/14/15","WM115","B11",85,393,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",1.65260121759652,314
"3/14/15","WM115","B11",97,435,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",1.799087306074,348
"3/14/15","WM115","B11",115,511,"PLX4720 (nM)",3.2e-05,"M","WM115_B11",2.03139519627553,409
"3/14/15","WM115","C02",0,96,"control",0,"M","WM115_C02",0,100
"3/14/15","WM115","C02",20,176,"control",0,"M","WM115_C02",0.874469117916141,183
"3/14/15","WM115","C02",42,361,"control",0,"M","WM115_C02",1.91089252616601,376
"3/14/15","WM115","C02",49,415,"control",0,"M","WM115_C02",2.11200502551313,432
"3/14/15","WM115","C02",62,673,"control",0,"M","WM115_C02",2.80950019388916,701
"3/14/15","WM115","C02",68,762,"control",0,"M","WM115_C02",2.98868468677217,794
"3/14/15","WM115","C02",85,747,"control",0,"M","WM115_C02",2.96000193206808,778
"3/14/15","WM115","C02",85,624,"control",0,"M","WM115_C02",2.70043971814109,650
"3/14/15","WM115","C02",97,1999,"control",0,"M","WM115_C02",4.38010025602347,2082
"3/14/15","WM115","C02",115,3239,"control",0,"M","WM115_C02",5.07637025207403,3374
"3/14/15","WM115","C03",0,86,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",0,100
"3/14/15","WM115","C03",20,147,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",0.773407590134267,171
"3/14/15","WM115","C03",42,295,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",1.77830638954711,343
"3/14/15","WM115","C03",49,338,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",1.97461468158009,393
"3/14/15","WM115","C03",62,497,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",2.53083728686019,578
"3/14/15","WM115","C03",68,575,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",2.74115339112964,669
"3/14/15","WM115","C03",85,936,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",3.44409996488131,1088
"3/14/15","WM115","C03",97,1344,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",3.96605266807666,1563
"3/14/15","WM115","C03",115,2322,"PLX4720 (nM)",1.25e-07,"M","WM115_C03",4.75488750216347,2700
"3/14/15","WM115","C04",0,122,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",0,100
"3/14/15","WM115","C04",20,212,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",0.797183117000312,174
"3/14/15","WM115","C04",42,405,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",1.7310407602091,332
"3/14/15","WM115","C04",49,493,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",2.01470649881503,404
"3/14/15","WM115","C04",62,704,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",2.52869428107441,577
"3/14/15","WM115","C04",68,828,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",2.76274961993644,679
"3/14/15","WM115","C04",85,1295,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",3.40799904501103,1061
"3/14/15","WM115","C04",97,1835,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",3.91082701016769,1504
"3/14/15","WM115","C04",115,2846,"PLX4720 (nM)",2.5e-07,"M","WM115_C04",4.5439826089636,2333
"3/14/15","WM115","C05",0,122,"PLX4720 (nM)",5e-07,"M","WM115_C05",0,100
"3/14/15","WM115","C05",20,218,"PLX4720 (nM)",5e-07,"M","WM115_C05",0.837446987214039,179
"3/14/15","WM115","C05",42,413,"PLX4720 (nM)",5e-07,"M","WM115_C05",1.75926063385656,339
"3/14/15","WM115","C05",49,481,"PLX4720 (nM)",5e-07,"M","WM115_C05",1.97915574620716,394
"3/14/15","WM115","C05",62,796,"PLX4720 (nM)",5e-07,"M","WM115_C05",2.70588728298076,652
"3/14/15","WM115","C05",68,866,"PLX4720 (nM)",5e-07,"M","WM115_C05",2.82748587716384,710
"3/14/15","WM115","C05",85,1412,"PLX4720 (nM)",5e-07,"M","WM115_C05",3.53278703570829,1157
"3/14/15","WM115","C05",97,1877,"PLX4720 (nM)",5e-07,"M","WM115_C05",3.94347559726799,1539
"3/14/15","WM115","C05",115,2575,"PLX4720 (nM)",5e-07,"M","WM115_C05",4.39961937939506,2111
"3/14/15","WM115","C06",0,99,"PLX4720 (nM)",1e-06,"M","WM115_C06",0,100
"3/14/15","WM115","C06",20,178,"PLX4720 (nM)",1e-06,"M","WM115_C06",0.846376810886788,180
"3/14/15","WM115","C06",42,330,"PLX4720 (nM)",1e-06,"M","WM115_C06",1.73696559416621,333
"3/14/15","WM115","C06",49,411,"PLX4720 (nM)",1e-06,"M","WM115_C06",2.05363796360207,415
"3/14/15","WM115","C06",62,469,"PLX4720 (nM)",1e-06,"M","WM115_C06",2.24408749243577,474
"3/14/15","WM115","C06",68,557,"PLX4720 (nM)",1e-06,"M","WM115_C06",2.49217689726042,563
